Zeit_s;Kraft_N;Weg_mm;Durchbiegung fm_mm;Biegespannung_MPa
177,220001;106,779999;1,554719;0,000000;59,157894
177,240005;106,440002;1,554886;0,000000;58,969530
177,259995;106,660004;1,555053;0,000000;59,091415
177,279999;106,779999;1,555219;0,000000;59,157894
177,300003;106,660004;1,555382;0,000000;59,091415
177,320007;106,660004;1,555552;0,000000;59,091415
177,339996;106,660004;1,555713;0,000000;59,091415
177,360001;106,660004;1,555884;0,000000;59,091415
177,380005;106,779999;1,556056;0,000000;59,157894
177,399994;106,559998;1,556223;0,000000;59,036010
177,419998;106,559998;1,556391;0,000000;59,036010
177,440002;106,660004;1,556560;0,000000;59,091415
177,460007;106,779999;1,556726;0,000000;59,157894
177,479996;106,440002;1,556887;0,000000;58,969530
177,500000;106,779999;1,557056;0,000000;59,157894
177,520004;106,879997;1,557224;0,000000;59,213295
177,539993;106,879997;1,557389;0,000000;59,213295
177,559998;106,779999;1,557554;0,000000;59,157894
177,580002;106,879997;1,557726;0,000000;59,213295
177,600006;106,660004;1,557895;0,000000;59,091415
177,619995;106,660004;1,558063;0,000000;59,091415
177,639999;107,099998;1,558235;0,000000;59,335179
177,660004;106,779999;1,558400;0,000000;59,157894
177,679993;106,879997;1,558569;0,000000;59,213295
177,699997;106,879997;1,558735;0,000000;59,213295
177,720001;106,779999;1,558900;0,000000;59,157894
177,740005;106,779999;1,559072;0,000000;59,157894
177,759995;107,099998;1,559241;0,000000;59,335179
177,779999;107,000000;1,559404;0,000000;59,279778
177,800003;106,779999;1,559574;0,000000;59,157894
177,820007;107,000000;1,559741;0,000000;59,279778
177,839996;106,779999;1,559907;0,000000;59,157894
177,860001;107,000000;1,560074;0,000000;59,279778
177,880005;106,879997;1,560237;0,000000;59,213295
177,899994;106,879997;1,560405;0,000000;59,213295
177,919998;107,000000;1,560570;0,000000;59,279778
177,940002;107,000000;1,560731;0,000000;59,279778
177,960007;107,000000;1,560896;0,000000;59,279778
177,979996;107,099998;1,561062;0,000000;59,335179
178,000000;107,000000;1,561229;0,000000;59,279778
178,020004;106,879997;1,561396;0,000000;59,213295
178,039993;107,099998;1,561564;0,000000;59,335179
178,059998;107,000000;1,561729;0,000000;59,279778
178,080002;107,000000;1,561895;0,000000;59,279778
178,100006;107,000000;1,562062;0,000000;59,279778
178,119995;107,099998;1,562229;0,000000;59,335179
178,139999;107,320000;1,562393;0,000000;59,457064
178,160004;107,099998;1,562558;0,000000;59,335179
178,179993;107,099998;1,562727;0,000000;59,335179
178,199997;107,220001;1,562888;0,000000;59,401663
178,220001;107,099998;1,563056;0,000000;59,335179
178,240005;107,099998;1,563223;0,000000;59,335179
178,259995;107,320000;1,563386;0,000000;59,457064
178,279999;107,220001;1,563556;0,000000;59,401663
178,300003;107,220001;1,563719;0,000000;59,401663
178,320007;107,220001;1,563882;0,000000;59,401663
178,339996;107,220001;1,564050;0,000000;59,401663
178,360001;107,320000;1,564217;0,000000;59,457064
178,380005;107,099998;1,564385;0,000000;59,335179
178,399994;107,320000;1,564550;0,000000;59,457064
178,419998;107,320000;1,564720;0,000000;59,457064
178,440002;107,220001;1,564887;0,000000;59,401663
178,460007;107,440002;1,565052;0,000000;59,523547
178,479996;107,220001;1,565217;0,000000;59,401663
178,500000;107,320000;1,565385;0,000000;59,457064
178,520004;107,220001;1,565548;0,000000;59,401663
178,539993;107,440002;1,565713;0,000000;59,523547
178,559998;107,320000;1,565881;0,000000;59,457064
178,580002;107,440002;1,566050;0,000000;59,523547
178,600006;107,320000;1,566218;0,000000;59,457064
178,619995;107,440002;1,566381;0,000000;59,523547
178,639999;107,320000;1,566551;0,000000;59,457064
178,660004;107,440002;1,566714;0,000000;59,523547
178,679993;107,440002;1,566883;0,000000;59,523547
178,699997;107,540001;1,567053;0,000000;59,578948
178,720001;107,440002;1,567218;0,000000;59,523547
178,740005;107,440002;1,567388;0,000000;59,523547
178,759995;107,540001;1,567555;0,000000;59,578948
178,779999;107,540001;1,567720;0,000000;59,578948
178,800003;107,540001;1,567888;0,000000;59,578948
178,820007;107,540001;1,568055;0,000000;59,578948
178,839996;107,540001;1,568225;0,000000;59,578948
178,860001;107,660004;1,568390;0,000000;59,645431
178,880005;107,540001;1,568555;0,000000;59,578948
178,899994;107,540001;1,568723;0,000000;59,578948
178,919998;107,760002;1,568890;0,000000;59,700832
178,940002;107,760002;1,569060;0,000000;59,700832
178,960007;107,540001;1,569225;0,000000;59,578948
178,979996;107,760002;1,569393;0,000000;59,700832
179,000000;107,660004;1,569558;0,000000;59,645431
179,020004;107,760002;1,569725;0,000000;59,700832
179,039993;107,660004;1,569890;0,000000;59,645431
179,059998;107,760002;1,570058;0,000000;59,700832
179,080002;107,760002;1,570227;0,000000;59,700832
179,100006;107,660004;1,570397;0,000000;59,645431
179,119995;107,760002;1,570564;0,000000;59,700832
179,139999;107,760002;1,570732;0,000000;59,700832
179,160004;107,879997;1,570901;0,000000;59,767311
179,179993;107,760002;1,571069;0,000000;59,700832
179,199997;107,760002;1,571236;0,000000;59,700832
179,220001;107,760002;1,571402;0,000000;59,700832
179,240005;107,879997;1,571571;0,000000;59,767311
179,259995;108,000000;1,571734;0,000000;59,833795
179,279999;107,879997;1,571902;0,000000;59,767311
179,300003;107,660004;1,572069;0,000000;59,645431
179,320007;107,879997;1,572234;0,000000;59,767311
179,339996;107,879997;1,572400;0,000000;59,767311
179,360001;107,760002;1,572563;0,000000;59,700832
179,380005;108,000000;1,572728;0,000000;59,833795
179,399994;107,760002;1,572894;0,000000;59,700832
179,419998;107,879997;1,573061;0,000000;59,767311
179,440002;108,000000;1,573226;0,000000;59,833795
179,460007;108,000000;1,573392;0,000000;59,833795
179,479996;107,879997;1,573557;0,000000;59,767311
179,500000;108,000000;1,573726;0,000000;59,833795
179,520004;107,879997;1,573887;0,000000;59,767311
179,539993;107,879997;1,574059;0,000000;59,767311
179,559998;107,879997;1,574222;0,000000;59,767311
179,580002;108,099998;1,574388;0,000000;59,889196
179,600006;107,879997;1,574559;0,000000;59,767311
179,619995;108,000000;1,574723;0,000000;59,833795
179,639999;108,220001;1,574892;0,000000;59,955679
179,660004;108,099998;1,575055;0,000000;59,889196
179,679993;108,099998;1,575223;0,000000;59,889196
179,699997;108,000000;1,575388;0,000000;59,833795
179,720001;108,099998;1,575555;0,000000;59,889196
179,740005;108,000000;1,575721;0,000000;59,833795
179,759995;108,099998;1,575886;0,000000;59,889196
179,779999;108,220001;1,576056;0,000000;59,955679
179,800003;108,220001;1,576219;0,000000;59,955679
179,820007;108,220001;1,576384;0,000000;59,955679
179,839996;107,879997;1,576551;0,000000;59,767311
179,860001;108,440002;1,576721;0,000000;60,077564
179,880005;108,000000;1,576886;0,000000;59,833795
179,899994;108,220001;1,577052;0,000000;59,955679
179,919998;108,099998;1,577217;0,000000;59,889196
179,940002;108,320000;1,577386;0,000000;60,011080
179,960007;108,220001;1,577550;0,000000;59,955679
179,979996;108,000000;1,577719;0,000000;59,833795
180,000000;108,220001;1,577887;0,000000;59,955679
180,020004;108,440002;1,578054;0,000000;60,077564
180,039993;108,220001;1,578221;0,000000;59,955679
180,059998;108,099998;1,578387;0,000000;59,889196
180,080002;108,320000;1,578554;0,000000;60,011080
180,100006;108,220001;1,578724;0,000000;59,955679
180,119995;108,440002;1,578887;0,000000;60,077564
180,139999;108,440002;1,579056;0,000000;60,077564
180,160004;108,320000;1,579222;0,000000;60,011080
180,179993;108,320000;1,579389;0,000000;60,011080
180,199997;108,220001;1,579552;0,000000;59,955679
180,220001;108,320000;1,579724;0,000000;60,011080
180,240005;108,540001;1,579891;0,000000;60,132964
180,259995;108,320000;1,580055;0,000000;60,011080
180,279999;108,320000;1,580224;0,000000;60,011080
180,300003;108,440002;1,580392;0,000000;60,077564
180,320007;108,440002;1,580559;0,000000;60,077564
180,339996;108,440002;1,580724;0,000000;60,077564
180,360001;108,540001;1,580894;0,000000;60,132964
180,380005;108,320000;1,581061;0,000000;60,011080
180,399994;108,660004;1,581222;0,000000;60,199448
180,419998;108,320000;1,581392;0,000000;60,011080
180,440002;108,540001;1,581563;0,000000;60,132964
180,460007;108,540001;1,581727;0,000000;60,132964
180,479996;108,320000;1,581892;0,000000;60,011080
180,500000;108,660004;1,582062;0,000000;60,199448
180,520004;108,440002;1,582229;0,000000;60,077564
180,539993;108,660004;1,582403;0,000000;60,199448
180,559998;108,320000;1,582572;0,000000;60,011080
180,580002;108,440002;1,582740;0,000000;60,077564
180,600006;108,660004;1,582905;0,000000;60,199448
180,619995;108,760002;1,583072;0,000000;60,254849
180,639999;108,440002;1,583238;0,000000;60,077564
180,660004;108,440002;1,583403;0,000000;60,077564
180,679993;108,660004;1,583573;0,000000;60,199448
180,699997;108,540001;1,583736;0,000000;60,132964
180,720001;108,660004;1,583901;0,000000;60,199448
180,740005;108,760002;1,584064;0,000000;60,254849
180,759995;108,540001;1,584234;0,000000;60,132964
180,779999;108,660004;1,584397;0,000000;60,199448
180,800003;108,660004;1,584562;0,000000;60,199448
180,820007;108,660004;1,584728;0,000000;60,199448
180,839996;108,660004;1,584901;0,000000;60,199448
180,860001;108,660004;1,585067;0,000000;60,199448
180,880005;108,760002;1,585232;0,000000;60,254849
180,899994;108,760002;1,585391;0,000000;60,254849
180,919998;108,660004;1,585552;0,000000;60,199448
180,940002;108,879997;1,585724;0,000000;60,321328
180,960007;108,879997;1,585887;0,000000;60,321328
180,979996;108,760002;1,586054;0,000000;60,254849
181,000000;108,760002;1,586228;0,000000;60,254849
181,020004;108,879997;1,586391;0,000000;60,321328
181,039993;108,879997;1,586557;0,000000;60,321328
181,059998;108,760002;1,586720;0,000000;60,254849
181,080002;108,879997;1,586887;0,000000;60,321328
181,100006;108,879997;1,587052;0,000000;60,321328
181,119995;108,879997;1,587218;0,000000;60,321328
181,139999;108,879997;1,587385;0,000000;60,321328
181,160004;108,980003;1,587551;0,000000;60,376733
181,179993;108,760002;1,587716;0,000000;60,254849
181,199997;108,760002;1,587877;0,000000;60,254849
181,220001;108,980003;1,588046;0,000000;60,376733
181,240005;108,980003;1,588214;0,000000;60,376733
181,259995;108,879997;1,588381;0,000000;60,321328
181,279999;108,980003;1,588551;0,000000;60,376733
181,300003;109,099998;1,588720;0,000000;60,443212
181,320007;108,879997;1,588884;0,000000;60,321328
181,339996;108,980003;1,589053;0,000000;60,376733
181,360001;108,980003;1,589216;0,000000;60,376733
181,380005;109,099998;1,589384;0,000000;60,443212
181,399994;109,099998;1,589551;0,000000;60,443212
181,419998;108,980003;1,589718;0,000000;60,376733
181,440002;109,099998;1,589884;0,000000;60,443212
181,460007;108,879997;1,590047;0,000000;60,321328
181,479996;109,099998;1,590219;0,000000;60,443212
181,500000;109,099998;1,590384;0,000000;60,443212
181,520004;108,980003;1,590547;0,000000;60,376733
181,539993;109,320000;1,590717;0,000000;60,565097
181,559998;109,320000;1,590882;0,000000;60,565097
181,580002;108,980003;1,591052;0,000000;60,376733
181,600006;109,199997;1,591219;0,000000;60,498613
181,619995;108,980003;1,591384;0,000000;60,376733
181,639999;109,320000;1,591554;0,000000;60,565097
181,660004;109,320000;1,591721;0,000000;60,565097
181,679993;109,199997;1,591889;0,000000;60,498613
181,699997;109,320000;1,592054;0,000000;60,565097
181,720001;109,199997;1,592224;0,000000;60,498613
181,740005;109,099998;1,592389;0,000000;60,443212
181,759995;109,320000;1,592554;0,000000;60,565097
181,779999;109,199997;1,592721;0,000000;60,498613
181,800003;109,099998;1,592887;0,000000;60,443212
181,820007;109,419998;1,593058;0,000000;60,620498
181,839996;109,419998;1,593224;0,000000;60,620498
181,860001;109,320000;1,593398;0,000000;60,565097
181,880005;109,199997;1,593563;0,000000;60,498613
181,899994;109,419998;1,593732;0,000000;60,620498
181,919998;109,320000;1,593898;0,000000;60,565097
181,940002;109,320000;1,594067;0,000000;60,565097
181,960007;109,320000;1,594235;0,000000;60,565097
181,979996;109,419998;1,594404;0,000000;60,620498
182,000000;109,419998;1,594570;0,000000;60,620498
182,020004;109,419998;1,594735;0,000000;60,620498
182,039993;109,540001;1,594904;0,000000;60,686981
182,059998;109,419998;1,595067;0,000000;60,620498
182,080002;109,419998;1,595235;0,000000;60,620498
182,100006;109,419998;1,595400;0,000000;60,620498
182,119995;109,540001;1,595566;0,000000;60,686981
182,139999;109,660004;1,595727;0,000000;60,753465
182,160004;109,419998;1,595894;0,000000;60,620498
182,179993;109,660004;1,596064;0,000000;60,753465
182,199997;109,879997;1,596227;0,000000;60,875345
182,220001;109,419998;1,596392;0,000000;60,620498
182,240005;109,660004;1,596562;0,000000;60,753465
182,259995;109,660004;1,596725;0,000000;60,753465
182,279999;109,540001;1,596888;0,000000;60,686981
182,300003;109,660004;1,597051;0,000000;60,753465
182,320007;109,540001;1,597216;0,000000;60,686981
182,339996;109,660004;1,597382;0,000000;60,753465
182,360001;109,540001;1,597551;0,000000;60,686981
182,380005;109,660004;1,597719;0,000000;60,753465
182,399994;109,660004;1,597884;0,000000;60,753465
182,419998;109,660004;1,598054;0,000000;60,753465
182,440002;109,760002;1,598219;0,000000;60,808865
182,460007;109,660004;1,598384;0,000000;60,753465
182,479996;109,660004;1,598556;0,000000;60,753465
182,500000;109,660004;1,598721;0,000000;60,753465
182,520004;109,760002;1,598882;0,000000;60,808865
182,539993;109,879997;1,599048;0,000000;60,875345
182,559998;109,540001;1,599213;0,000000;60,686981
182,580002;109,760002;1,599380;0,000000;60,808865
182,600006;109,879997;1,599550;0,000000;60,875345
182,619995;109,660004;1,599715;0,000000;60,753465
182,639999;109,879997;1,599885;0,000000;60,875345
182,660004;109,660004;1,600050;0,000000;60,753465
182,679993;109,879997;1,600217;0,000000;60,875345
182,699997;109,760002;1,600387;0,000000;60,808865
182,720001;109,760002;1,600552;0,000000;60,808865
182,740005;109,879997;1,600718;0,000000;60,875345
182,759995;109,760002;1,600881;0,000000;60,808865
182,779999;109,879997;1,601048;0,000000;60,875345
182,800003;109,980003;1,601216;0,000000;60,930750
182,820007;109,879997;1,601381;0,000000;60,875345
182,839996;109,980003;1,601548;0,000000;60,930750
182,860001;109,879997;1,601718;0,000000;60,875345
182,880005;109,980003;1,601885;0,000000;60,930750
182,899994;109,980003;1,602051;0,000000;60,930750
182,919998;109,879997;1,602216;0,000000;60,875345
182,940002;109,980003;1,602385;0,000000;60,930750
182,960007;109,980003;1,602551;0,000000;60,930750
182,979996;109,980003;1,602718;0,000000;60,930750
183,000000;110,099998;1,602886;0,000000;60,997229
183,020004;109,980003;1,603053;0,000000;60,930750
183,039993;109,879997;1,603218;0,000000;60,875345
183,059998;110,099998;1,603386;0,000000;60,997229
183,080002;110,099998;1,603553;0,000000;60,997229
183,100006;109,980003;1,603723;0,000000;60,930750
183,119995;110,199997;1,603892;0,000000;61,052630
183,139999;110,199997;1,604060;0,000000;61,052630
183,160004;110,099998;1,604227;0,000000;60,997229
183,179993;110,199997;1,604397;0,000000;61,052630
183,199997;110,199997;1,604558;0,000000;61,052630
183,220001;109,980003;1,604725;0,000000;60,930750
183,240005;110,199997;1,604892;0,000000;61,052630
183,259995;110,099998;1,605060;0,000000;60,997229
183,279999;110,099998;1,605229;0,000000;60,997229
183,300003;110,199997;1,605397;0,000000;61,052630
183,320007;110,199997;1,605564;0,000000;61,052630
183,339996;110,199997;1,605732;0,000000;61,052630
183,360001;110,199997;1,605899;0,000000;61,052630
183,380005;110,199997;1,606069;0,000000;61,052630
183,399994;110,199997;1,606234;0,000000;61,052630
183,419998;110,199997;1,606399;0,000000;61,052630
183,440002;110,099998;1,606565;0,000000;60,997229
183,460007;110,320000;1,606732;0,000000;61,119113
183,479996;110,320000;1,606899;0,000000;61,119113
183,500000;110,419998;1,607061;0,000000;61,174514
183,520004;110,199997;1,607230;0,000000;61,052630
183,539993;110,419998;1,607395;0,000000;61,174514
183,559998;110,199997;1,607563;0,000000;61,052630
183,580002;110,419998;1,607726;0,000000;61,174514
183,600006;110,320000;1,607891;0,000000;61,119113
183,619995;110,419998;1,608057;0,000000;61,174514
183,639999;110,419998;1,608220;0,000000;61,174514
183,660004;110,320000;1,608385;0,000000;61,119113
183,679993;110,320000;1,608552;0,000000;61,119113
183,699997;110,419998;1,608720;0,000000;61,174514
183,720001;110,419998;1,608885;0,000000;61,174514
183,740005;110,540001;1,609050;0,000000;61,240998
183,759995;110,320000;1,609218;0,000000;61,119113
183,779999;110,419998;1,609383;0,000000;61,174514
183,800003;110,419998;1,609551;0,000000;61,174514
183,820007;110,639999;1,609712;0,000000;61,296399
183,839996;110,419998;1,609879;0,000000;61,174514
183,860001;110,639999;1,610047;0,000000;61,296399
183,880005;110,320000;1,610216;0,000000;61,119113
183,899994;110,540001;1,610381;0,000000;61,240998
183,919998;110,540001;1,610551;0,000000;61,240998
183,940002;110,419998;1,610716;0,000000;61,174514
183,960007;110,540001;1,610886;0,000000;61,240998
183,979996;110,639999;1,611049;0,000000;61,296399
184,000000;110,540001;1,611216;0,000000;61,240998
184,020004;110,639999;1,611382;0,000000;61,296399
184,039993;110,540001;1,611547;0,000000;61,240998
184,059998;110,760002;1,611717;0,000000;61,362882
184,080002;110,419998;1,611882;0,000000;61,174514
184,100006;110,639999;1,612049;0,000000;61,296399
184,119995;110,419998;1,612215;0,000000;61,174514
184,139999;110,760002;1,612380;0,000000;61,362882
184,160004;110,540001;1,612547;0,000000;61,240998
184,179993;110,860001;1,612713;0,000000;61,418283
184,199997;110,540001;1,612882;0,000000;61,240998
184,220001;110,760002;1,613047;0,000000;61,362882
184,240005;110,639999;1,613215;0,000000;61,296399
184,259995;110,760002;1,613378;0,000000;61,362882
184,279999;110,639999;1,613546;0,000000;61,296399
184,300003;110,760002;1,613713;0,000000;61,362882
184,320007;110,860001;1,613878;0,000000;61,418283
184,339996;110,639999;1,614046;0,000000;61,296399
184,360001;110,860001;1,614213;0,000000;61,418283
184,380005;110,860001;1,614385;0,000000;61,418283
184,399994;110,760002;1,614548;0,000000;61,362882
184,419998;110,639999;1,614720;0,000000;61,296399
184,440002;110,860001;1,614885;0,000000;61,418283
184,460007;110,860001;1,615052;0,000000;61,418283
184,479996;110,860001;1,615220;0,000000;61,418283
184,500000;110,860001;1,615387;0,000000;61,418283
184,520004;110,760002;1,615555;0,000000;61,362882
184,539993;110,860001;1,615722;0,000000;61,418283
184,559998;110,980003;1,615894;0,000000;61,484766
184,580002;111,080002;1,616057;0,000000;61,540167
184,600006;110,860001;1,616220;0,000000;61,418283
184,619995;110,980003;1,616387;0,000000;61,484766
184,639999;110,980003;1,616557;0,000000;61,484766
184,660004;110,860001;1,616727;0,000000;61,418283
184,679993;110,860001;1,616898;0,000000;61,418283
184,699997;110,980003;1,617064;0,000000;61,484766
184,720001;110,980003;1,617229;0,000000;61,484766
184,740005;111,080002;1,617396;0,000000;61,540167
184,759995;111,199997;1,617566;0,000000;61,606647
184,779999;111,080002;1,617731;0,000000;61,540167
184,800003;111,080002;1,617901;0,000000;61,540167
184,820007;111,199997;1,618068;0,000000;61,606647
184,839996;111,199997;1,618231;0,000000;61,606647
184,860001;111,080002;1,618392;0,000000;61,540167
184,880005;111,080002;1,618562;0,000000;61,540167
184,899994;110,980003;1,618723;0,000000;61,484766
184,919998;111,199997;1,618886;0,000000;61,606647
184,940002;111,199997;1,619058;0,000000;61,606647
184,960007;110,980003;1,619227;0,000000;61,484766
184,979996;111,080002;1,619390;0,000000;61,540167
185,000000;111,199997;1,619554;0,000000;61,606647
185,020004;110,980003;1,619721;0,000000;61,484766
185,039993;111,199997;1,619893;0,000000;61,606647
185,059998;111,199997;1,620062;0,000000;61,606647
185,080002;111,080002;1,620225;0,000000;61,540167
185,100006;111,300003;1,620387;0,000000;61,662052
185,119995;111,300003;1,620550;0,000000;61,662052
185,139999;111,199997;1,620723;0,000000;61,606647
185,160004;111,199997;1,620885;0,000000;61,606647
185,179993;111,300003;1,621050;0,000000;61,662052
185,199997;111,300003;1,621217;0,000000;61,662052
185,220001;111,080002;1,621385;0,000000;61,540167
185,240005;111,300003;1,621552;0,000000;61,662052
185,259995;111,419998;1,621720;0,000000;61,728531
185,279999;111,080002;1,621889;0,000000;61,540167
185,300003;111,080002;1,622050;0,000000;61,540167
185,320007;111,419998;1,622218;0,000000;61,728531
185,339996;111,419998;1,622385;0,000000;61,728531
185,360001;111,419998;1,622557;0,000000;61,728531
185,380005;111,300003;1,622722;0,000000;61,662052
185,399994;111,300003;1,622889;0,000000;61,662052
185,419998;111,540001;1,623050;0,000000;61,795014
185,440002;111,419998;1,623216;0,000000;61,728531
185,460007;111,419998;1,623387;0,000000;61,728531
185,479996;111,540001;1,623548;0,000000;61,795014
185,500000;111,419998;1,623718;0,000000;61,728531
185,520004;111,540001;1,623883;0,000000;61,795014
185,539993;111,300003;1,624053;0,000000;61,662052
185,559998;111,419998;1,624218;0,000000;61,728531
185,580002;111,540001;1,624386;0,000000;61,795014
185,600006;111,540001;1,624547;0,000000;61,795014
185,619995;111,419998;1,624714;0,000000;61,728531
185,639999;111,639999;1,624884;0,000000;61,850415
185,660004;111,540001;1,625045;0,000000;61,795014
185,679993;111,419998;1,625214;0,000000;61,728531
185,699997;111,419998;1,625388;0,000000;61,728531
185,720001;111,639999;1,625558;0,000000;61,850415
185,740005;111,540001;1,625725;0,000000;61,795014
185,759995;111,639999;1,625890;0,000000;61,850415
185,779999;111,639999;1,626058;0,000000;61,850415
185,800003;111,540001;1,626225;0,000000;61,795014
185,820007;111,540001;1,626393;0,000000;61,795014
185,839996;111,540001;1,626558;0,000000;61,795014
185,860001;111,540001;1,626725;0,000000;61,795014
185,880005;111,760002;1,626893;0,000000;61,916899
185,899994;111,540001;1,627062;0,000000;61,795014
185,919998;111,540001;1,627225;0,000000;61,795014
185,940002;111,760002;1,627393;0,000000;61,916899
185,960007;111,540001;1,627560;0,000000;61,795014
185,979996;111,760002;1,627732;0,000000;61,916899
186,000000;111,760002;1,627897;0,000000;61,916899
186,020004;111,639999;1,628065;0,000000;61,850415
186,039993;111,760002;1,628232;0,000000;61,916899
186,059998;111,760002;1,628399;0,000000;61,916899
186,080002;111,639999;1,628569;0,000000;61,850415
186,100006;111,760002;1,628734;0,000000;61,916899
186,119995;111,760002;1,628906;0,000000;61,916899
186,139999;111,760002;1,629076;0,000000;61,916899
186,160004;111,760002;1,629237;0,000000;61,916899
186,179993;111,860001;1,629406;0,000000;61,972300
186,199997;111,860001;1,629576;0,000000;61,972300
186,220001;111,860001;1,629737;0,000000;61,972300
186,240005;111,639999;1,629902;0,000000;61,850415
186,259995;111,980003;1,630067;0,000000;62,038783
186,279999;111,980003;1,630235;0,000000;62,038783
186,300003;111,860001;1,630402;0,000000;61,972300
186,320007;111,860001;1,630565;0,000000;61,972300
186,339996;111,760002;1,630733;0,000000;61,916899
186,360001;111,980003;1,630898;0,000000;62,038783
186,380005;111,760002;1,631063;0,000000;61,916899
186,399994;112,199997;1,631229;0,000000;62,160663
186,419998;111,980003;1,631396;0,000000;62,038783
186,440002;112,199997;1,631559;0,000000;62,160663
186,460007;111,980003;1,631727;0,000000;62,038783
186,479996;112,080002;1,631890;0,000000;62,094184
186,500000;111,980003;1,632057;0,000000;62,038783
186,520004;112,080002;1,632223;0,000000;62,094184
186,539993;112,080002;1,632390;0,000000;62,094184
186,559998;112,199997;1,632555;0,000000;62,160663
186,580002;111,980003;1,632727;0,000000;62,038783
186,600006;111,980003;1,632888;0,000000;62,038783
186,619995;111,980003;1,633056;0,000000;62,038783
186,639999;112,199997;1,633219;0,000000;62,160663
186,660004;112,080002;1,633390;0,000000;62,094184
186,679993;112,080002;1,633554;0,000000;62,094184
186,699997;112,199997;1,633717;0,000000;62,160663
186,720001;111,980003;1,633886;0,000000;62,038783
186,740005;112,080002;1,634054;0,000000;62,094184
186,759995;112,080002;1,634219;0,000000;62,094184
186,779999;112,199997;1,634384;0,000000;62,160663
186,800003;112,080002;1,634554;0,000000;62,094184
186,820007;112,199997;1,634717;0,000000;62,160663
186,839996;112,300003;1,634884;0,000000;62,216068
186,860001;112,300003;1,635050;0,000000;62,216068
186,880005;112,300003;1,635217;0,000000;62,216068
186,899994;112,199997;1,635385;0,000000;62,160663
186,919998;112,300003;1,635550;0,000000;62,216068
186,940002;112,080002;1,635717;0,000000;62,094184
186,960007;112,199997;1,635885;0,000000;62,160663
186,979996;112,300003;1,636052;0,000000;62,216068
187,000000;112,199997;1,636213;0,000000;62,160663
187,020004;112,419998;1,636383;0,000000;62,282547
187,039993;112,300003;1,636546;0,000000;62,216068
187,059998;112,199997;1,636722;0,000000;62,160663
187,080002;112,300003;1,636889;0,000000;62,216068
187,100006;112,300003;1,637057;0,000000;62,216068
187,119995;112,300003;1,637220;0,000000;62,216068
187,139999;112,199997;1,637387;0,000000;62,160663
187,160004;112,300003;1,637555;0,000000;62,216068
187,179993;112,300003;1,637722;0,000000;62,216068
187,199997;112,300003;1,637894;0,000000;62,216068
187,220001;112,300003;1,638061;0,000000;62,216068
187,240005;112,300003;1,638229;0,000000;62,216068
187,259995;112,419998;1,638394;0,000000;62,282547
187,279999;112,519997;1,638559;0,000000;62,337948
187,300003;112,519997;1,638731;0,000000;62,337948
187,320007;112,419998;1,638892;0,000000;62,282547
187,339996;112,419998;1,639062;0,000000;62,282547
187,360001;112,519997;1,639227;0,000000;62,337948
187,380005;112,519997;1,639401;0,000000;62,337948
187,399994;112,519997;1,639564;0,000000;62,337948
187,419998;112,639999;1,639727;0,000000;62,404432
187,440002;112,519997;1,639897;0,000000;62,337948
187,460007;112,519997;1,640066;0,000000;62,337948
187,479996;112,639999;1,640236;0,000000;62,404432
187,500000;112,639999;1,640399;0,000000;62,404432
187,520004;112,519997;1,640573;0,000000;62,337948
187,539993;112,639999;1,640740;0,000000;62,404432
187,559998;112,519997;1,640905;0,000000;62,337948
187,580002;112,639999;1,641073;0,000000;62,404432
187,600006;112,639999;1,641240;0,000000;62,404432
187,619995;112,639999;1,641406;0,000000;62,404432
187,639999;112,639999;1,641569;0,000000;62,404432
187,660004;112,739998;1,641734;0,000000;62,459833
187,679993;112,739998;1,641901;0,000000;62,459833
187,699997;112,519997;1,642065;0,000000;62,337948
187,720001;112,739998;1,642228;0,000000;62,459833
187,740005;112,860001;1,642395;0,000000;62,526316
187,759995;112,739998;1,642563;0,000000;62,459833
187,779999;112,739998;1,642730;0,000000;62,459833
187,800003;112,639999;1,642889;0,000000;62,404432
187,820007;112,860001;1,643059;0,000000;62,526316
187,839996;112,860001;1,643222;0,000000;62,526316
187,860001;112,860001;1,643389;0,000000;62,526316
187,880005;112,959999;1,643557;0,000000;62,581717
187,899994;112,739998;1,643724;0,000000;62,459833
187,919998;112,860001;1,643887;0,000000;62,526316
187,940002;112,860001;1,644055;0,000000;62,526316
187,960007;112,739998;1,644224;0,000000;62,459833
187,979996;112,860001;1,644387;0,000000;62,526316
188,000000;113,080002;1,644553;0,000000;62,648200
188,020004;112,959999;1,644720;0,000000;62,581717
188,039993;112,739998;1,644883;0,000000;62,459833
188,059998;112,860001;1,645049;0,000000;62,526316
188,080002;112,959999;1,645216;0,000000;62,581717
188,100006;112,860001;1,645385;0,000000;62,526316
188,119995;112,860001;1,645555;0,000000;62,526316
188,139999;113,199997;1,645720;0,000000;62,714680
188,160004;112,860001;1,645886;0,000000;62,526316
188,179993;113,199997;1,646055;0,000000;62,714680
188,199997;112,860001;1,646218;0,000000;62,526316
188,220001;113,080002;1,646390;0,000000;62,648200
188,240005;112,959999;1,646553;0,000000;62,581717
188,259995;113,080002;1,646718;0,000000;62,648200
188,279999;112,959999;1,646886;0,000000;62,581717
188,300003;113,080002;1,647053;0,000000;62,648200
188,320007;113,199997;1,647217;0,000000;62,714680
188,339996;113,300003;1,647384;0,000000;62,770085
188,360001;113,199997;1,647554;0,000000;62,714680
