Zeit_s;Kraft_N;Weg_mm;Durchbiegung fm_mm;Biegespannung_MPa
279,660004;345,519989;2,349032;0,000000;123,326587
279,679993;345,399994;2,349200;0,000000;123,283757
279,700012;345,399994;2,349361;0,000000;123,283757
279,720001;345,619995;2,349532;0,000000;123,362283
279,739990;345,619995;2,349700;0,000000;123,362283
279,760010;345,519989;2,349865;0,000000;123,326587
279,779999;345,399994;2,350032;0,000000;123,283757
279,799988;345,519989;2,350200;0,000000;123,326587
279,820007;345,739990;2,350367;0,000000;123,405113
279,839996;345,519989;2,350526;0,000000;123,326587
279,859985;345,619995;2,350696;0,000000;123,362283
279,880005;345,739990;2,350865;0,000000;123,405113
279,899994;345,619995;2,351035;0,000000;123,362283
279,920013;345,839996;2,351202;0,000000;123,440808
279,940002;345,739990;2,351365;0,000000;123,405113
279,959991;345,739990;2,351533;0,000000;123,405113
279,980011;345,739990;2,351698;0,000000;123,405113
280,000000;345,739990;2,351866;0,000000;123,405113
280,019989;345,739990;2,352033;0,000000;123,405113
280,040009;345,959991;2,352203;0,000000;123,483638
280,059998;345,959991;2,352366;0,000000;123,483638
280,079987;345,839996;2,352533;0,000000;123,440808
280,100006;345,959991;2,352705;0,000000;123,483638
280,119995;345,959991;2,352877;0,000000;123,483638
280,140015;345,839996;2,353040;0,000000;123,440808
280,160004;345,959991;2,353203;0,000000;123,483638
280,179993;346,079987;2,353372;0,000000;123,526468
280,200012;346,079987;2,353538;0,000000;123,526468
280,220001;346,079987;2,353711;0,000000;123,526468
280,239990;346,079987;2,353887;0,000000;123,526468
280,260010;346,079987;2,354046;0,000000;123,526468
280,279999;346,179993;2,354216;0,000000;123,562163
280,299988;346,299988;2,354379;0,000000;123,604993
280,320007;346,299988;2,354551;0,000000;123,604993
280,339996;346,179993;2,354718;0,000000;123,562163
280,359985;346,179993;2,354886;0,000000;123,562163
280,380005;346,399994;2,355053;0,000000;123,640688
280,399994;346,299988;2,355220;0,000000;123,604993
280,420013;346,179993;2,355388;0,000000;123,562163
280,440002;346,179993;2,355547;0,000000;123,562163
280,459991;346,299988;2,355712;0,000000;123,604993
280,480011;346,519989;2,355875;0,000000;123,683518
280,500000;346,299988;2,356049;0,000000;123,604993
280,519989;346,519989;2,356214;0,000000;123,683518
280,540009;346,399994;2,356380;0,000000;123,640688
280,559998;346,519989;2,356545;0,000000;123,683518
280,579987;346,519989;2,356712;0,000000;123,683518
280,600006;346,619995;2,356876;0,000000;123,719213
280,619995;346,519989;2,357039;0,000000;123,683518
280,640015;346,519989;2,357206;0,000000;123,683518
280,660004;346,399994;2,357372;0,000000;123,640688
280,679993;346,619995;2,357539;0,000000;123,719213
280,700012;346,619995;2,357704;0,000000;123,719213
280,720001;346,619995;2,357872;0,000000;123,719213
280,739990;346,619995;2,358037;0,000000;123,719213
280,760010;346,739990;2,358204;0,000000;123,762043
280,779999;346,839996;2,358370;0,000000;123,797738
280,799988;346,739990;2,358535;0,000000;123,762043
280,820007;346,959991;2,358700;0,000000;123,840568
280,839996;346,839996;2,358866;0,000000;123,797738
280,859985;346,959991;2,359035;0,000000;123,840568
280,880005;346,739990;2,359201;0,000000;123,762043
280,899994;346,839996;2,359366;0,000000;123,797738
280,920013;347,059998;2,359531;0,000000;123,876263
280,940002;346,839996;2,359699;0,000000;123,797738
280,959991;346,959991;2,359866;0,000000;123,840568
280,980011;346,839996;2,360027;0,000000;123,797738
281,000000;347,059998;2,360195;0,000000;123,876263
281,019989;346,959991;2,360353;0,000000;123,840568
281,040009;346,959991;2,360523;0,000000;123,840568
281,059998;347,179993;2,360690;0,000000;123,919093
281,079987;347,059998;2,360860;0,000000;123,876263
281,100006;347,059998;2,361027;0,000000;123,876263
281,119995;347,059998;2,361199;0,000000;123,876263
281,140015;347,279999;2,361366;0,000000;123,954788
281,160004;347,179993;2,361534;0,000000;123,919093
281,179993;347,399994;2,361695;0,000000;123,997618
281,200012;347,179993;2,361862;0,000000;123,919093
281,220001;347,399994;2,362030;0,000000;123,997618
281,239990;347,279999;2,362197;0,000000;123,954788
281,260010;347,500000;2,362367;0,000000;124,033314
281,279999;347,399994;2,362530;0,000000;123,997618
281,299988;347,399994;2,362699;0,000000;123,997618
281,320007;347,500000;2,362865;0,000000;124,033314
281,339996;347,619995;2,363032;0,000000;124,076143
281,359985;347,399994;2,363202;0,000000;123,997618
281,380005;347,500000;2,363363;0,000000;124,033314
281,399994;347,500000;2,363532;0,000000;124,033314
281,420013;347,500000;2,363693;0,000000;124,033314
281,440002;347,619995;2,363863;0,000000;124,076143
281,459991;347,619995;2,364032;0,000000;124,076143
281,480011;347,619995;2,364202;0,000000;124,076143
281,500000;347,739990;2,364365;0,000000;124,118973
281,519989;347,739990;2,364537;0,000000;124,118973
281,540009;347,619995;2,364704;0,000000;124,076143
281,559998;347,739990;2,364874;0,000000;124,118973
281,579987;347,739990;2,365039;0,000000;124,118973
281,600006;347,839996;2,365207;0,000000;124,154669
281,619995;347,619995;2,365374;0,000000;124,076143
281,640015;347,839996;2,365539;0,000000;124,154669
281,660004;347,739990;2,365709;0,000000;124,118973
281,679993;348,059998;2,365878;0,000000;124,233194
281,700012;347,839996;2,366044;0,000000;124,154669
281,720001;347,839996;2,366209;0,000000;124,154669
281,739990;347,959991;2,366374;0,000000;124,197498
281,760010;348,059998;2,366542;0,000000;124,233194
281,779999;348,179993;2,366709;0,000000;124,276024
281,799988;348,059998;2,366876;0,000000;124,233194
281,820007;348,059998;2,367044;0,000000;124,233194
281,839996;347,959991;2,367216;0,000000;124,197498
281,859985;348,279999;2,367377;0,000000;124,311719
281,880005;348,059998;2,367544;0,000000;124,233194
281,899994;348,059998;2,367710;0,000000;124,233194
281,920013;348,179993;2,367873;0,000000;124,276024
281,940002;348,059998;2,368040;0,000000;124,233194
281,959991;348,399994;2,368201;0,000000;124,354549
281,980011;348,279999;2,368368;0,000000;124,311719
282,000000;348,179993;2,368532;0,000000;124,276024
282,019989;348,399994;2,368699;0,000000;124,354549
282,040009;348,179993;2,368867;0,000000;124,276024
282,059998;348,279999;2,369034;0,000000;124,311719
282,079987;348,279999;2,369195;0,000000;124,311719
282,100006;348,399994;2,369365;0,000000;124,354549
282,119995;348,279999;2,369530;0,000000;124,311719
282,140015;348,279999;2,369699;0,000000;124,311719
282,160004;348,619995;2,369865;0,000000;124,433074
282,179993;348,500000;2,370030;0,000000;124,390244
282,200012;348,399994;2,370200;0,000000;124,354549
282,220001;348,500000;2,370365;0,000000;124,390244
282,239990;348,500000;2,370530;0,000000;124,390244
282,260010;348,619995;2,370700;0,000000;124,433074
282,279999;348,720001;2,370865;0,000000;124,468769
282,299988;348,500000;2,371032;0,000000;124,390244
282,320007;348,619995;2,371196;0,000000;124,433074
282,339996;348,619995;2,371363;0,000000;124,433074
282,359985;348,720001;2,371526;0,000000;124,468769
282,380005;348,619995;2,371698;0,000000;124,433074
282,399994;348,720001;2,371863;0,000000;124,468769
282,420013;348,720001;2,372028;0,000000;124,468769
282,440002;348,839996;2,372196;0,000000;124,511599
282,459991;348,720001;2,372363;0,000000;124,468769
282,480011;348,839996;2,372533;0,000000;124,511599
282,500000;348,839996;2,372698;0,000000;124,511599
282,519989;348,839996;2,372863;0,000000;124,511599
282,540009;348,720001;2,373027;0,000000;124,468769
282,559998;348,940002;2,373198;0,000000;124,547294
282,579987;348,839996;2,373366;0,000000;124,511599
282,600006;349,059998;2,373533;0,000000;124,590124
282,619995;349,160004;2,373700;0,000000;124,625819
282,640015;348,839996;2,373866;0,000000;124,511599
282,660004;349,160004;2,374033;0,000000;124,625819
282,679993;349,059998;2,374201;0,000000;124,590124
282,700012;349,059998;2,374366;0,000000;124,590124
282,720001;348,839996;2,374534;0,000000;124,511599
282,739990;349,279999;2,374699;0,000000;124,668649
282,760010;349,160004;2,374864;0,000000;124,625819
282,779999;349,160004;2,375032;0,000000;124,625819
282,799988;349,160004;2,375201;0,000000;124,625819
282,820007;349,059998;2,375368;0,000000;124,590124
282,839996;349,380005;2,375534;0,000000;124,704344
282,859985;349,279999;2,375703;0,000000;124,668649
282,880005;349,160004;2,375871;0,000000;124,625819
282,899994;349,500000;2,376038;0,000000;124,747174
282,920013;349,380005;2,376206;0,000000;124,704344
282,940002;349,380005;2,376371;0,000000;124,704344
282,959991;349,500000;2,376538;0,000000;124,747174
282,980011;349,380005;2,376706;0,000000;124,704344
283,000000;349,380005;2,376873;0,000000;124,704344
283,019989;349,619995;2,377043;0,000000;124,790004
283,040009;349,500000;2,377208;0,000000;124,747174
283,059998;349,380005;2,377373;0,000000;124,704344
283,079987;349,380005;2,377541;0,000000;124,704344
283,100006;349,619995;2,377712;0,000000;124,790004
283,119995;349,619995;2,377878;0,000000;124,790004
283,140015;349,619995;2,378047;0,000000;124,790004
283,160004;349,500000;2,378213;0,000000;124,747174
283,179993;349,720001;2,378380;0,000000;124,825699
283,200012;349,619995;2,378547;0,000000;124,790004
283,220001;349,940002;2,378715;0,000000;124,904225
283,239990;349,720001;2,378880;0,000000;124,825699
283,260010;349,839996;2,379045;0,000000;124,868529
283,279999;349,720001;2,379209;0,000000;124,825699
283,299988;349,940002;2,379374;0,000000;124,904225
283,320007;349,839996;2,379539;0,000000;124,868529
283,339996;349,940002;2,379707;0,000000;124,904225
283,359985;349,839996;2,379872;0,000000;124,868529
283,380005;350,059998;2,380035;0,000000;124,947054
283,399994;350,160004;2,380200;0,000000;124,982750
283,420013;349,940002;2,380366;0,000000;124,904225
283,440002;350,059998;2,380535;0,000000;124,947054
283,459991;349,940002;2,380700;0,000000;124,904225
283,480011;350,059998;2,380870;0,000000;124,947054
283,500000;350,059998;2,381038;0,000000;124,947054
283,519989;350,279999;2,381199;0,000000;125,025580
283,540009;350,059998;2,381368;0,000000;124,947054
283,559998;350,160004;2,381531;0,000000;124,982750
283,579987;350,160004;2,381697;0,000000;124,982750
283,600006;350,380005;2,381858;0,000000;125,061275
283,619995;350,160004;2,382029;0,000000;124,982750
283,640015;350,279999;2,382195;0,000000;125,025580
283,660004;350,160004;2,382360;0,000000;124,982750
283,679993;350,380005;2,382527;0,000000;125,061275
283,700012;350,500000;2,382695;0,000000;125,104105
283,720001;350,279999;2,382858;0,000000;125,025580
283,739990;350,380005;2,383023;0,000000;125,061275
283,760010;350,500000;2,383191;0,000000;125,104105
283,779999;350,500000;2,383358;0,000000;125,104105
283,799988;350,380005;2,383525;0,000000;125,061275
283,820007;350,500000;2,383691;0,000000;125,104105
283,839996;350,600006;2,383860;0,000000;125,139800
283,859985;350,600006;2,384028;0,000000;125,139800
283,880005;350,500000;2,384191;0,000000;125,104105
283,899994;350,380005;2,384361;0,000000;125,061275
283,920013;350,820007;2,384528;0,000000;125,218325
283,940002;350,720001;2,384693;0,000000;125,182630
283,959991;350,820007;2,384857;0,000000;125,218325
283,980011;350,720001;2,385028;0,000000;125,182630
284,000000;350,600006;2,385191;0,000000;125,139800
284,019989;350,720001;2,385359;0,000000;125,182630
284,040009;350,720001;2,385528;0,000000;125,182630
284,059998;350,820007;2,385694;0,000000;125,218325
284,079987;350,940002;2,385859;0,000000;125,261155
284,100006;350,720001;2,386028;0,000000;125,182630
284,119995;350,940002;2,386192;0,000000;125,261155
284,140015;350,820007;2,386355;0,000000;125,218325
284,160004;350,940002;2,386522;0,000000;125,261155
284,179993;350,720001;2,386690;0,000000;125,182630
284,200012;351,040009;2,386859;0,000000;125,296850
284,220001;351,040009;2,387029;0,000000;125,296850
284,239990;351,040009;2,387198;0,000000;125,296850
284,260010;350,940002;2,387364;0,000000;125,261155
284,279999;351,160004;2,387535;0,000000;125,339680
284,299988;351,279999;2,387700;0,000000;125,382510
284,320007;351,040009;2,387866;0,000000;125,296850
284,339996;351,160004;2,388038;0,000000;125,339680
284,359985;351,279999;2,388203;0,000000;125,382510
284,380005;351,160004;2,388370;0,000000;125,339680
284,399994;351,279999;2,388538;0,000000;125,382510
284,420013;351,279999;2,388707;0,000000;125,382510
284,440002;351,160004;2,388877;0,000000;125,339680
284,459991;351,279999;2,389044;0,000000;125,382510
284,480011;351,500000;2,389214;0,000000;125,461035
284,500000;351,279999;2,389377;0,000000;125,382510
284,519989;351,279999;2,389549;0,000000;125,382510
284,540009;351,380005;2,389714;0,000000;125,418205
284,559998;351,500000;2,389877;0,000000;125,461035
284,579987;351,279999;2,390042;0,000000;125,382510
284,600006;351,720001;2,390208;0,000000;125,539560
284,619995;351,500000;2,390377;0,000000;125,461035
284,640015;351,600006;2,390540;0,000000;125,496730
284,660004;351,600006;2,390708;0,000000;125,496730
284,679993;351,600006;2,390875;0,000000;125,496730
284,700012;351,600006;2,391038;0,000000;125,496730
284,720001;351,600006;2,391204;0,000000;125,496730
284,739990;351,600006;2,391369;0,000000;125,496730
284,760010;351,820007;2,391536;0,000000;125,575255
284,779999;351,600006;2,391698;0,000000;125,496730
284,799988;351,820007;2,391869;0,000000;125,575255
284,820007;351,820007;2,392037;0,000000;125,575255
284,839996;351,600006;2,392198;0,000000;125,496730
284,859985;351,940002;2,392363;0,000000;125,618085
284,880005;351,720001;2,392528;0,000000;125,539560
284,899994;351,940002;2,392696;0,000000;125,618085
284,920013;351,820007;2,392865;0,000000;125,575255
284,940002;351,820007;2,393031;0,000000;125,575255
284,959991;352,040009;2,393200;0,000000;125,653781
284,980011;351,940002;2,393367;0,000000;125,618085
285,000000;351,940002;2,393533;0,000000;125,618085
285,019989;351,940002;2,393696;0,000000;125,618085
285,040009;351,820007;2,393863;0,000000;125,575255
285,059998;352,040009;2,394031;0,000000;125,653781
285,079987;352,160004;2,394198;0,000000;125,696610
285,100006;352,160004;2,394361;0,000000;125,696610
285,119995;352,040009;2,394531;0,000000;125,653781
285,140015;352,160004;2,394696;0,000000;125,696610
285,160004;352,160004;2,394864;0,000000;125,696610
285,179993;352,160004;2,395029;0,000000;125,696610
285,200012;352,040009;2,395196;0,000000;125,653781
285,220001;352,260010;2,395362;0,000000;125,732306
285,239990;352,160004;2,395529;0,000000;125,696610
285,260010;352,260010;2,395697;0,000000;125,732306
285,279999;352,380005;2,395864;0,000000;125,775136
285,299988;352,260010;2,396027;0,000000;125,732306
285,320007;352,480011;2,396197;0,000000;125,810831
285,339996;352,380005;2,396360;0,000000;125,775136
285,359985;352,480011;2,396530;0,000000;125,810831
285,380005;352,480011;2,396697;0,000000;125,810831
285,399994;352,480011;2,396866;0,000000;125,810831
285,420013;352,600006;2,397036;0,000000;125,853661
285,440002;352,260010;2,397201;0,000000;125,732306
285,459991;352,700012;2,397367;0,000000;125,889356
285,480011;352,600006;2,397536;0,000000;125,853661
285,500000;352,480011;2,397699;0,000000;125,810831
285,519989;352,700012;2,397869;0,000000;125,889356
285,540009;352,700012;2,398040;0,000000;125,889356
285,559998;352,600006;2,398204;0,000000;125,853661
285,579987;352,600006;2,398367;0,000000;125,853661
285,600006;352,600006;2,398534;0,000000;125,853661
285,619995;352,820007;2,398704;0,000000;125,932186
285,640015;352,820007;2,398871;0,000000;125,932186
285,660004;352,920013;2,399039;0,000000;125,967881
285,679993;352,820007;2,399206;0,000000;125,932186
285,700012;352,920013;2,399373;0,000000;125,967881
285,720001;352,920013;2,399539;0,000000;125,967881
285,739990;352,920013;2,399711;0,000000;125,967881
285,760010;352,920013;2,399871;0,000000;125,967881
285,779999;352,920013;2,400043;0,000000;125,967881
285,799988;353,040009;2,400209;0,000000;126,010711
285,820007;353,040009;2,400378;0,000000;126,010711
285,839996;353,160004;2,400548;0,000000;126,053541
285,859985;352,920013;2,400715;0,000000;125,967881
285,880005;353,040009;2,400880;0,000000;126,010711
285,899994;353,160004;2,401054;0,000000;126,053541
285,920013;353,160004;2,401215;0,000000;126,053541
285,940002;353,160004;2,401385;0,000000;126,053541
285,959991;353,260010;2,401550;0,000000;126,089236
285,980011;353,160004;2,401722;0,000000;126,053541
286,000000;353,380005;2,401883;0,000000;126,132066
286,019989;353,160004;2,402046;0,000000;126,053541
286,040009;353,260010;2,402213;0,000000;126,089236
286,059998;353,160004;2,402381;0,000000;126,053541
286,079987;353,160004;2,402542;0,000000;126,053541
286,100006;353,260010;2,402711;0,000000;126,089236
286,119995;353,380005;2,402875;0,000000;126,132066
286,140015;353,600006;2,403042;0,000000;126,210591
286,160004;353,480011;2,403205;0,000000;126,167761
286,179993;353,600006;2,403373;0,000000;126,210591
286,200012;353,480011;2,403540;0,000000;126,167761
286,220001;353,480011;2,403705;0,000000;126,167761
286,239990;353,480011;2,403871;0,000000;126,167761
286,260010;353,480011;2,404036;0,000000;126,167761
286,279999;353,480011;2,404203;0,000000;126,167761
286,299988;353,700012;2,404371;0,000000;126,246286
286,320007;353,600006;2,404534;0,000000;126,210591
286,339996;353,600006;2,404699;0,000000;126,210591
286,359985;353,600006;2,404869;0,000000;126,210591
286,380005;353,700012;2,405036;0,000000;126,246286
286,399994;353,700012;2,405204;0,000000;126,246286
286,420013;353,820007;2,405365;0,000000;126,289116
286,440002;353,700012;2,405534;0,000000;126,246286
286,459991;353,920013;2,405697;0,000000;126,324811
286,480011;353,820007;2,405865;0,000000;126,289116
286,500000;353,920013;2,406032;0,000000;126,324811
286,519989;353,820007;2,406198;0,000000;126,289116
286,540009;353,920013;2,406365;0,000000;126,324811
286,559998;353,920013;2,406532;0,000000;126,324811
286,579987;353,920013;2,406700;0,000000;126,324811
286,600006;353,920013;2,406863;0,000000;126,324811
286,619995;354,040009;2,407033;0,000000;126,367641
286,640015;354,140015;2,407202;0,000000;126,403337
286,660004;353,920013;2,407365;0,000000;126,324811
286,679993;354,140015;2,407535;0,000000;126,403337
286,700012;353,920013;2,407702;0,000000;126,324811
286,720001;354,140015;2,407870;0,000000;126,403337
286,739990;354,260010;2,408033;0,000000;126,446166
286,760010;354,140015;2,408196;0,000000;126,403337
286,779999;354,140015;2,408363;0,000000;126,403337
286,799988;354,140015;2,408531;0,000000;126,403337
286,820007;354,260010;2,408698;0,000000;126,446166
286,839996;354,359985;2,408866;0,000000;126,481851
286,859985;354,140015;2,409033;0,000000;126,403337
286,880005;354,359985;2,409198;0,000000;126,481851
286,899994;354,359985;2,409368;0,000000;126,481851
286,920013;354,480011;2,409536;0,000000;126,524692
286,940002;354,260010;2,409703;0,000000;126,446166
286,959991;354,480011;2,409870;0,000000;126,524692
286,980011;354,579987;2,410042;0,000000;126,560376
287,000000;354,359985;2,410205;0,000000;126,481851
287,019989;354,579987;2,410375;0,000000;126,560376
287,040009;354,579987;2,410542;0,000000;126,560376
287,059998;354,579987;2,410705;0,000000;126,560376
287,079987;354,480011;2,410873;0,000000;126,524692
287,100006;354,700012;2,411040;0,000000;126,603217
287,119995;354,579987;2,411208;0,000000;126,560376
287,140015;354,700012;2,411375;0,000000;126,603217
287,160004;354,579987;2,411542;0,000000;126,560376
287,179993;354,579987;2,411710;0,000000;126,560376
287,200012;354,700012;2,411879;0,000000;126,603217
287,220001;354,820007;2,412049;0,000000;126,646047
287,239990;354,700012;2,412214;0,000000;126,603217
287,260010;354,820007;2,412380;0,000000;126,646047
287,279999;354,820007;2,412549;0,000000;126,646047
287,299988;354,700012;2,412708;0,000000;126,603217
287,320007;355,040009;2,412882;0,000000;126,724572
287,339996;354,700012;2,413043;0,000000;126,603217
287,359985;354,820007;2,413215;0,000000;126,646047
287,380005;354,920013;2,413380;0,000000;126,681742
287,399994;354,920013;2,413549;0,000000;126,681742
287,420013;355,040009;2,413715;0,000000;126,724572
287,440002;355,140015;2,413878;0,000000;126,760267
287,459991;355,040009;2,414045;0,000000;126,724572
287,480011;354,920013;2,414209;0,000000;126,681742
287,500000;355,040009;2,414378;0,000000;126,724572
287,519989;355,140015;2,414537;0,000000;126,760267
287,540009;355,140015;2,414707;0,000000;126,760267
287,559998;355,040009;2,414872;0,000000;126,724572
287,579987;355,260010;2,415039;0,000000;126,803097
287,600006;355,260010;2,415207;0,000000;126,803097
287,619995;355,260010;2,415372;0,000000;126,803097
287,640015;355,260010;2,415537;0,000000;126,803097
287,660004;355,140015;2,415702;0,000000;126,760267
287,679993;355,260010;2,415868;0,000000;126,803097
287,700012;355,260010;2,416033;0,000000;126,803097
287,720001;355,480011;2,416203;0,000000;126,881622
287,739990;355,359985;2,416366;0,000000;126,838781
287,760010;355,359985;2,416533;0,000000;126,838781
287,779999;355,480011;2,416699;0,000000;126,881622
287,799988;355,480011;2,416866;0,000000;126,881622
287,820007;355,480011;2,417034;0,000000;126,881622
287,839996;355,579987;2,417201;0,000000;126,917306
287,859985;355,480011;2,417368;0,000000;126,881622
287,880005;355,480011;2,417531;0,000000;126,881622
287,899994;355,579987;2,417701;0,000000;126,917306
287,920013;355,480011;2,417864;0,000000;126,881622
287,940002;355,579987;2,418029;0,000000;126,917306
287,959991;355,480011;2,418199;0,000000;126,881622
287,980011;355,579987;2,418362;0,000000;126,917306
288,000000;355,799988;2,418525;0,000000;126,995831
288,019989;355,480011;2,418693;0,000000;126,881622
288,040009;355,799988;2,418862;0,000000;126,995831
288,059998;355,579987;2,419032;0,000000;126,917306
288,079987;355,700012;2,419199;0,000000;126,960147
288,100006;355,799988;2,419365;0,000000;126,995831
288,119995;355,920013;2,419534;0,000000;127,038672
288,140015;355,700012;2,419700;0,000000;126,960147
288,160004;355,920013;2,419865;0,000000;127,038672
288,179993;355,799988;2,420034;0,000000;126,995831
288,200012;355,799988;2,420198;0,000000;126,995831
288,220001;355,920013;2,420363;0,000000;127,038672
288,239990;355,920013;2,420534;0,000000;127,038672
288,260010;356,019989;2,420700;0,000000;127,074357
288,279999;355,799988;2,420867;0,000000;126,995831
288,299988;356,140015;2,421033;0,000000;127,117197
288,320007;355,920013;2,421200;0,000000;127,038672
288,339996;355,920013;2,421365;0,000000;127,038672
288,359985;355,920013;2,421535;0,000000;127,038672
288,380005;356,359985;2,421704;0,000000;127,195712
288,399994;356,140015;2,421872;0,000000;127,117197
288,420013;356,239990;2,422039;0,000000;127,152882
288,440002;356,239990;2,422209;0,000000;127,152882
288,459991;356,239990;2,422370;0,000000;127,152882
288,480011;356,140015;2,422537;0,000000;127,117197
288,500000;356,359985;2,422705;0,000000;127,195712
288,519989;356,359985;2,422872;0,000000;127,195712
288,540009;356,239990;2,423040;0,000000;127,152882
288,559998;356,359985;2,423211;0,000000;127,195712
288,579987;356,239990;2,423383;0,000000;127,152882
288,600006;356,480011;2,423550;0,000000;127,238552
288,619995;356,480011;2,423711;0,000000;127,238552
288,640015;356,480011;2,423883;0,000000;127,238552
288,660004;356,480011;2,424046;0,000000;127,238552
288,679993;356,579987;2,424218;0,000000;127,274237
288,700012;356,480011;2,424383;0,000000;127,238552
288,720001;356,579987;2,424546;0,000000;127,274237
288,739990;356,579987;2,424714;0,000000;127,274237
288,760010;356,579987;2,424879;0,000000;127,274237
288,779999;356,799988;2,425048;0,000000;127,352762
288,799988;356,700012;2,425212;0,000000;127,317078
288,820007;356,579987;2,425381;0,000000;127,274237
288,839996;356,799988;2,425542;0,000000;127,352762
288,859985;356,700012;2,425710;0,000000;127,317078
288,880005;356,700012;2,425881;0,000000;127,317078
288,899994;356,700012;2,426042;0,000000;127,317078
288,920013;356,920013;2,426208;0,000000;127,395603
288,940002;356,920013;2,426373;0,000000;127,395603
288,959991;356,920013;2,426538;0,000000;127,395603
288,980011;356,799988;2,426702;0,000000;127,352762
289,000000;356,920013;2,426867;0,000000;127,395603
289,019989;356,799988;2,427036;0,000000;127,352762
289,040009;356,920013;2,427202;0,000000;127,395603
289,059998;356,920013;2,427367;0,000000;127,395603
289,079987;356,920013;2,427537;0,000000;127,395603
289,100006;357,140015;2,427702;0,000000;127,474128
289,119995;356,920013;2,427869;0,000000;127,395603
289,140015;357,140015;2,428033;0,000000;127,474128
289,160004;357,019989;2,428198;0,000000;127,431287
289,179993;357,140015;2,428365;0,000000;127,474128
289,200012;357,140015;2,428535;0,000000;127,474128
289,220001;357,359985;2,428698;0,000000;127,552642
289,239990;357,140015;2,428863;0,000000;127,474128
289,260010;357,239990;2,429031;0,000000;127,509812
289,279999;357,239990;2,429196;0,000000;127,509812
289,299988;357,019989;2,429366;0,000000;127,431287
289,320007;357,459991;2,429525;0,000000;127,588337
289,339996;357,239990;2,429694;0,000000;127,509812
289,359985;357,359985;2,429866;0,000000;127,552642
289,380005;357,140015;2,430024;0,000000;127,474128
289,399994;357,359985;2,430196;0,000000;127,552642
289,420013;357,359985;2,430359;0,000000;127,552642
289,440002;357,459991;2,430527;0,000000;127,588337
289,459991;357,579987;2,430694;0,000000;127,631167
289,480011;357,579987;2,430862;0,000000;127,631167
289,500000;357,459991;2,431027;0,000000;127,588337
289,519989;357,459991;2,431192;0,000000;127,588337
289,540009;357,579987;2,431356;0,000000;127,631167
289,559998;357,579987;2,431527;0,000000;127,631167
289,579987;357,579987;2,431699;0,000000;127,631167
289,600006;357,579987;2,431862;0,000000;127,631167
289,619995;357,679993;2,432034;0,000000;127,666862
289,640015;357,579987;2,432197;0,000000;127,631167
289,660004;357,679993;2,432364;0,000000;127,666862
289,679993;357,799988;2,432527;0,000000;127,709692
289,700012;357,679993;2,432693;0,000000;127,666862
289,720001;357,679993;2,432865;0,000000;127,666862
289,739990;357,799988;2,433032;0,000000;127,709692
289,760010;357,899994;2,433199;0,000000;127,745387
289,779999;357,899994;2,433367;0,000000;127,745387
289,799988;357,799988;2,433536;0,000000;127,709692
289,820007;357,899994;2,433706;0,000000;127,745387
289,839996;357,899994;2,433873;0,000000;127,745387
289,859985;358,019989;2,434041;0,000000;127,788217
289,880005;357,799988;2,434206;0,000000;127,709692
289,899994;358,119995;2,434371;0,000000;127,823913
289,920013;358,019989;2,434539;0,000000;127,788217
289,940002;358,119995;2,434706;0,000000;127,823913
289,959991;358,019989;2,434878;0,000000;127,788217
289,980011;358,119995;2,435043;0,000000;127,823913
290,000000;358,119995;2,435211;0,000000;127,823913
290,019989;358,239990;2,435376;0,000000;127,866742
290,040009;358,239990;2,435545;0,000000;127,866742
290,059998;358,239990;2,435708;0,000000;127,866742
290,079987;358,119995;2,435882;0,000000;127,823913
290,100006;358,119995;2,436043;0,000000;127,823913
290,119995;358,459991;2,436209;0,000000;127,945268
290,140015;358,359985;2,436376;0,000000;127,909572
290,160004;358,359985;2,436550;0,000000;127,909572
290,179993;358,359985;2,436715;0,000000;127,909572
290,200012;358,359985;2,436878;0,000000;127,909572
290,220001;358,459991;2,437046;0,000000;127,945268
290,239990;358,459991;2,437207;0,000000;127,945268
290,260010;358,359985;2,437372;0,000000;127,909572
290,279999;358,459991;2,437535;0,000000;127,945268
290,299988;358,459991;2,437705;0,000000;127,945268
290,320007;358,239990;2,437874;0,000000;127,866742
290,339996;358,579987;2,438035;0,000000;127,988098
290,359985;358,459991;2,438201;0,000000;127,945268
290,380005;358,459991;2,438366;0,000000;127,945268
290,399994;358,799988;2,438529;0,000000;128,066623
290,420013;358,459991;2,438697;0,000000;127,945268
290,440002;358,579987;2,438862;0,000000;127,988098
290,459991;358,679993;2,439027;0,000000;128,023793
290,480011;358,799988;2,439193;0,000000;128,066623
290,500000;358,679993;2,439360;0,000000;128,023793
290,519989;358,679993;2,439530;0,000000;128,023793
290,540009;358,799988;2,439697;0,000000;128,066623
290,559998;358,799988;2,439862;0,000000;128,066623
290,579987;358,799988;2,440030;0,000000;128,066623
290,600006;358,899994;2,440195;0,000000;128,102318
290,619995;358,799988;2,440360;0,000000;128,066623
290,640015;358,899994;2,440530;0,000000;128,102318
290,660004;359,019989;2,440693;0,000000;128,145148
290,679993;358,799988;2,440863;0,000000;128,066623
290,700012;359,119995;2,441030;0,000000;128,180843
290,720001;359,019989;2,441193;0,000000;128,145148
290,739990;359,019989;2,441365;0,000000;128,145148
290,760010;359,019989;2,441530;0,000000;128,145148
290,779999;359,119995;2,441696;0,000000;128,180843
290,799988;359,019989;2,441861;0,000000;128,145148
