Zeit_s;Kraft_N;Weg_mm;Durchbiegung fm_mm;Biegespannung_MPa
55,320000;32,099998;0,491071;0,000000;17,783933
55,340000;31,980000;0,491238;0,000000;17,717451
55,360001;32,099998;0,491408;0,000000;17,783933
55,380001;32,200001;0,491573;0,000000;17,839336
55,400002;31,980000;0,491738;0,000000;17,717451
55,419998;32,099998;0,491906;0,000000;17,783933
55,439999;32,200001;0,492073;0,000000;17,839336
55,459999;32,099998;0,492247;0,000000;17,783933
55,480000;31,980000;0,492416;0,000000;17,717451
55,500000;32,200001;0,492582;0,000000;17,839336
55,520000;32,200001;0,492745;0,000000;17,839336
55,540001;32,099998;0,492912;0,000000;17,783933
55,560001;32,200001;0,493078;0,000000;17,839336
55,580002;32,200001;0,493241;0,000000;17,839336
55,599998;32,200001;0,493408;0,000000;17,839336
55,619999;32,200001;0,493576;0,000000;17,839336
55,639999;32,320000;0,493745;0,000000;17,905817
55,660000;32,200001;0,493911;0,000000;17,839336
55,680000;32,200001;0,494078;0,000000;17,839336
55,700001;32,200001;0,494243;0,000000;17,839336
55,720001;32,200001;0,494407;0,000000;17,839336
55,740002;32,320000;0,494572;0,000000;17,905817
55,759998;32,200001;0,494737;0,000000;17,839336
55,779999;32,320000;0,494896;0,000000;17,905817
55,799999;32,320000;0,495072;0,000000;17,905817
55,820000;32,419998;0,495231;0,000000;17,961218
55,840000;32,419998;0,495396;0,000000;17,961218
55,860001;32,099998;0,495564;0,000000;17,783933
55,880001;32,419998;0,495733;0,000000;17,961218
55,900002;32,320000;0,495903;0,000000;17,905817
55,919998;32,419998;0,496064;0,000000;17,961218
55,939999;32,320000;0,496231;0,000000;17,905817
55,959999;32,200001;0,496401;0,000000;17,839336
55,980000;32,660000;0,496568;0,000000;18,094183
56,000000;32,320000;0,496733;0,000000;17,905817
56,020000;32,419998;0,496895;0,000000;17,961218
56,040001;32,540001;0,497064;0,000000;18,027701
56,060001;32,320000;0,497229;0,000000;17,905817
56,080002;32,419998;0,497399;0,000000;17,961218
56,099998;32,540001;0,497566;0,000000;18,027701
56,119999;32,540001;0,497736;0,000000;18,027701
56,139999;32,419998;0,497899;0,000000;17,961218
56,160000;32,419998;0,498069;0,000000;17,961218
56,180000;32,540001;0,498230;0,000000;18,027701
56,200001;32,419998;0,498399;0,000000;17,961218
56,220001;32,540001;0,498560;0,000000;18,027701
56,240002;32,660000;0,498726;0,000000;18,094183
56,259998;32,320000;0,498891;0,000000;17,905817
56,279999;32,660000;0,499060;0,000000;18,094183
56,299999;32,540001;0,499230;0,000000;18,027701
56,320000;32,419998;0,499399;0,000000;17,961218
56,340000;32,540001;0,499569;0,000000;18,027701
56,360001;32,540001;0,499736;0,000000;18,027701
56,380001;32,660000;0,499902;0,000000;18,094183
56,400002;32,980000;0,500067;0,000000;18,271468
56,419998;32,660000;0,500235;0,000000;18,094183
56,439999;32,540001;0,500402;0,000000;18,027701
56,459999;32,880001;0,500569;0,000000;18,216067
56,480000;32,660000;0,500737;0,000000;18,094183
56,500000;32,759998;0,500900;0,000000;18,149584
56,520000;32,660000;0,501067;0,000000;18,094183
56,540001;32,759998;0,501235;0,000000;18,149584
56,560001;32,759998;0,501402;0,000000;18,149584
56,580002;32,759998;0,501570;0,000000;18,149584
56,599998;32,880001;0,501739;0,000000;18,216067
56,619999;32,759998;0,501907;0,000000;18,149584
56,639999;32,880001;0,502072;0,000000;18,216067
56,660000;32,880001;0,502241;0,000000;18,216067
56,680000;32,980000;0,502409;0,000000;18,271468
56,700001;32,759998;0,502574;0,000000;18,149584
56,720001;32,880001;0,502744;0,000000;18,216067
56,740002;32,880001;0,502911;0,000000;18,216067
56,759998;32,880001;0,503079;0,000000;18,216067
56,779999;32,980000;0,503244;0,000000;18,271468
56,799999;32,980000;0,503411;0,000000;18,271468
56,820000;32,980000;0,503583;0,000000;18,271468
56,840000;33,099998;0,503748;0,000000;18,337949
56,860001;32,880001;0,503920;0,000000;18,216067
56,880001;33,099998;0,504087;0,000000;18,337949
56,900002;32,880001;0,504250;0,000000;18,216067
56,919998;33,099998;0,504418;0,000000;18,337949
56,939999;33,200001;0,504587;0,000000;18,393352
56,959999;33,099998;0,504753;0,000000;18,337949
56,980000;32,980000;0,504918;0,000000;18,271468
57,000000;33,099998;0,505083;0,000000;18,337949
57,020000;33,099998;0,505251;0,000000;18,337949
57,040001;32,880001;0,505414;0,000000;18,216067
57,060001;33,099998;0,505584;0,000000;18,337949
57,080002;33,099998;0,505751;0,000000;18,337949
57,099998;32,980000;0,505916;0,000000;18,271468
57,119999;33,099998;0,506079;0,000000;18,337949
57,139999;33,099998;0,506243;0,000000;18,337949
57,160000;33,099998;0,506408;0,000000;18,337949
57,180000;32,980000;0,506571;0,000000;18,271468
57,200001;33,099998;0,506743;0,000000;18,337949
57,220001;33,099998;0,506908;0,000000;18,337949
57,240002;33,320000;0,507078;0,000000;18,459834
57,259998;33,099998;0,507241;0,000000;18,337949
57,279999;33,200001;0,507402;0,000000;18,393352
57,299999;33,099998;0,507571;0,000000;18,337949
57,320000;33,200001;0,507739;0,000000;18,393352
57,340000;32,980000;0,507904;0,000000;18,271468
57,360001;33,200001;0,508069;0,000000;18,393352
57,380001;33,200001;0,508237;0,000000;18,393352
57,400002;33,320000;0,508402;0,000000;18,459834
57,419998;33,419998;0,508570;0,000000;18,515234
57,439999;33,200001;0,508733;0,000000;18,393352
57,459999;33,320000;0,508902;0,000000;18,459834
57,480000;33,320000;0,509070;0,000000;18,459834
57,500000;33,320000;0,509233;0,000000;18,459834
57,520000;33,320000;0,509400;0,000000;18,459834
57,540001;33,200001;0,509566;0,000000;18,393352
57,560001;33,419998;0,509731;0,000000;18,515234
57,580002;33,320000;0,509901;0,000000;18,459834
57,599998;33,419998;0,510066;0,000000;18,515234
57,619999;33,320000;0,510229;0,000000;18,459834
57,639999;33,540001;0,510399;0,000000;18,581718
57,660000;33,320000;0,510564;0,000000;18,459834
57,680000;33,320000;0,510733;0,000000;18,459834
57,700001;33,419998;0,510899;0,000000;18,515234
57,720001;33,540001;0,511066;0,000000;18,581718
57,740002;33,320000;0,511231;0,000000;18,459834
57,759998;33,419998;0,511399;0,000000;18,515234
57,779999;33,320000;0,511566;0,000000;18,459834
57,799999;33,419998;0,511729;0,000000;18,515234
57,820000;33,320000;0,511899;0,000000;18,459834
57,840000;33,419998;0,512069;0,000000;18,515234
57,860001;33,540001;0,512236;0,000000;18,581718
57,880001;33,540001;0,512401;0,000000;18,581718
57,900002;33,540001;0,512567;0,000000;18,581718
57,919998;33,639999;0,512736;0,000000;18,637119
57,939999;33,639999;0,512901;0,000000;18,637119
57,959999;33,320000;0,513069;0,000000;18,459834
57,980000;33,639999;0,513234;0,000000;18,637119
58,000000;33,419998;0,513404;0,000000;18,515234
58,020000;33,639999;0,513571;0,000000;18,637119
58,040001;33,540001;0,513736;0,000000;18,581718
58,060001;33,540001;0,513904;0,000000;18,581718
58,080002;33,540001;0,514069;0,000000;18,581718
58,099998;33,639999;0,514239;0,000000;18,637119
58,119999;33,639999;0,514408;0,000000;18,637119
58,139999;33,759998;0,514576;0,000000;18,703600
58,160000;33,639999;0,514743;0,000000;18,637119
58,180000;33,639999;0,514913;0,000000;18,637119
58,200001;33,639999;0,515080;0,000000;18,637119
58,220001;33,759998;0,515247;0,000000;18,703600
58,240002;33,759998;0,515415;0,000000;18,703600
58,259998;33,860001;0,515582;0,000000;18,759003
58,279999;33,759998;0,515752;0,000000;18,703600
58,299999;33,639999;0,515917;0,000000;18,637119
58,320000;33,759998;0,516085;0,000000;18,703600
58,340000;33,759998;0,516248;0,000000;18,703600
58,360001;33,860001;0,516415;0,000000;18,759003
58,380001;33,759998;0,516585;0,000000;18,703600
58,400002;33,980000;0,516748;0,000000;18,825485
58,419998;33,759998;0,516917;0,000000;18,703600
58,439999;33,860001;0,517081;0,000000;18,759003
58,459999;33,860001;0,517248;0,000000;18,759003
58,480000;33,860001;0,517409;0,000000;18,759003
58,500000;33,860001;0,517579;0,000000;18,759003
58,520000;34,080002;0,517742;0,000000;18,880887
58,540001;33,759998;0,517905;0,000000;18,703600
58,560001;33,980000;0,518072;0,000000;18,825485
58,580002;33,860001;0,518240;0,000000;18,759003
58,599998;33,860001;0,518407;0,000000;18,759003
58,619999;34,080002;0,518566;0,000000;18,880887
58,639999;33,980000;0,518736;0,000000;18,825485
58,660000;33,860001;0,518903;0,000000;18,759003
58,680000;33,860001;0,519066;0,000000;18,759003
58,700001;33,860001;0,519234;0,000000;18,759003
58,720001;34,080002;0,519401;0,000000;18,880887
58,740002;33,980000;0,519569;0,000000;18,825485
58,759998;34,080002;0,519736;0,000000;18,880887
58,779999;33,980000;0,519899;0,000000;18,825485
58,799999;34,200001;0,520073;0,000000;18,947369
58,820000;33,980000;0,520234;0,000000;18,825485
58,840000;34,200001;0,520404;0,000000;18,947369
58,860001;33,980000;0,520567;0,000000;18,825485
58,880001;33,980000;0,520734;0,000000;18,825485
58,900002;34,080002;0,520902;0,000000;18,880887
58,919998;34,080002;0,521069;0,000000;18,880887
58,939999;34,200001;0,521236;0,000000;18,947369
58,959999;33,980000;0,521400;0,000000;18,825485
58,980000;34,299999;0,521565;0,000000;19,002770
59,000000;34,080002;0,521732;0,000000;18,880887
59,020000;34,080002;0,521896;0,000000;18,880887
59,040001;34,200001;0,522063;0,000000;18,947369
59,060001;34,080002;0,522230;0,000000;18,880887
59,080002;34,080002;0,522396;0,000000;18,880887
59,099998;34,299999;0,522565;0,000000;19,002770
59,119999;34,299999;0,522731;0,000000;19,002770
59,139999;34,080002;0,522900;0,000000;18,880887
59,160000;34,419998;0,523066;0,000000;19,069251
59,180000;34,419998;0,523231;0,000000;19,069251
59,200001;34,200001;0,523400;0,000000;18,947369
59,220001;34,419998;0,523566;0,000000;19,069251
59,240002;34,299999;0,523735;0,000000;19,002770
59,259998;34,200001;0,523900;0,000000;18,947369
59,279999;34,419998;0,524066;0,000000;19,069251
59,299999;34,200001;0,524235;0,000000;18,947369
59,320000;34,419998;0,524401;0,000000;19,069251
59,340000;34,419998;0,524574;0,000000;19,069251
59,360001;34,200001;0,524738;0,000000;18,947369
59,380001;34,419998;0,524903;0,000000;19,069251
59,400002;34,419998;0,525070;0,000000;19,069251
59,419998;34,299999;0,525238;0,000000;19,002770
59,439999;34,299999;0,525407;0,000000;19,002770
59,459999;34,540001;0,525570;0,000000;19,135735
59,480000;34,540001;0,525738;0,000000;19,135735
59,500000;34,419998;0,525905;0,000000;19,069251
59,520000;34,419998;0,526075;0,000000;19,069251
59,540001;34,540001;0,526240;0,000000;19,135735
59,560001;34,299999;0,526410;0,000000;19,002770
59,580002;34,419998;0,526579;0,000000;19,069251
59,599998;34,540001;0,526747;0,000000;19,135735
59,619999;34,419998;0,526916;0,000000;19,069251
59,639999;34,540001;0,527084;0,000000;19,135735
59,660000;34,540001;0,527249;0,000000;19,135735
59,680000;34,419998;0,527416;0,000000;19,069251
59,700001;34,639999;0,527584;0,000000;19,191135
59,720001;34,540001;0,527751;0,000000;19,135735
59,740002;34,639999;0,527916;0,000000;19,191135
59,759998;34,540001;0,528080;0,000000;19,135735
59,779999;34,639999;0,528245;0,000000;19,191135
59,799999;34,639999;0,528412;0,000000;19,191135
59,820000;34,540001;0,528576;0,000000;19,135735
59,840000;34,639999;0,528747;0,000000;19,191135
59,860001;34,540001;0,528912;0,000000;19,135735
59,880001;34,639999;0,529074;0,000000;19,191135
59,900002;34,540001;0,529243;0,000000;19,135735
59,919998;34,860001;0,529406;0,000000;19,313020
59,939999;34,540001;0,529576;0,000000;19,135735
59,959999;34,639999;0,529737;0,000000;19,191135
59,980000;34,639999;0,529906;0,000000;19,191135
60,000000;34,860001;0,530068;0,000000;19,313020
60,020000;34,759998;0,530235;0,000000;19,257617
60,040001;34,639999;0,530400;0,000000;19,191135
60,060001;34,860001;0,530570;0,000000;19,313020
60,080002;34,639999;0,530735;0,000000;19,191135
60,099998;34,639999;0,530905;0,000000;19,191135
60,119999;34,860001;0,531070;0,000000;19,313020
60,139999;34,860001;0,531237;0,000000;19,313020
60,160000;34,980000;0,531403;0,000000;19,379501
60,180000;34,860001;0,531562;0,000000;19,313020
60,200001;34,759998;0,531729;0,000000;19,257617
60,220001;34,860001;0,531897;0,000000;19,313020
60,240002;34,759998;0,532064;0,000000;19,257617
60,259998;34,860001;0,532231;0,000000;19,313020
60,279999;34,980000;0,532397;0,000000;19,379501
60,299999;34,860001;0,532566;0,000000;19,313020
60,320000;34,759998;0,532729;0,000000;19,257617
60,340000;34,860001;0,532895;0,000000;19,313020
60,360001;34,980000;0,533062;0,000000;19,379501
60,380001;34,980000;0,533230;0,000000;19,379501
60,400002;34,980000;0,533401;0,000000;19,379501
60,419998;34,980000;0,533562;0,000000;19,379501
60,439999;34,980000;0,533728;0,000000;19,379501
60,459999;34,980000;0,533895;0,000000;19,379501
60,480000;34,980000;0,534060;0,000000;19,379501
60,500000;35,080002;0,534230;0,000000;19,434904
60,520000;34,860001;0,534395;0,000000;19,313020
60,540001;34,980000;0,534565;0,000000;19,379501
60,560001;34,980000;0,534730;0,000000;19,379501
60,580002;35,080002;0,534895;0,000000;19,434904
60,599998;34,980000;0,535063;0,000000;19,379501
60,619999;34,980000;0,535230;0,000000;19,379501
60,639999;35,080002;0,535402;0,000000;19,434904
60,660000;35,200001;0,535567;0,000000;19,501385
60,680000;35,080002;0,535734;0,000000;19,434904
60,700001;35,080002;0,535898;0,000000;19,434904
60,720001;34,980000;0,536063;0,000000;19,379501
60,740002;35,080002;0,536233;0,000000;19,434904
60,759998;35,200001;0,536402;0,000000;19,501385
60,779999;35,200001;0,536567;0,000000;19,501385
60,799999;35,080002;0,536735;0,000000;19,434904
60,820000;35,299999;0,536902;0,000000;19,556786
60,840000;35,200001;0,537072;0,000000;19,501385
60,860001;35,080002;0,537239;0,000000;19,434904
60,880001;35,200001;0,537404;0,000000;19,501385
60,900002;35,200001;0,537572;0,000000;19,501385
60,919998;35,200001;0,537737;0,000000;19,501385
60,939999;35,299999;0,537903;0,000000;19,556786
60,959999;35,299999;0,538074;0,000000;19,556786
60,980000;35,200001;0,538242;0,000000;19,501385
61,000000;35,299999;0,538411;0,000000;19,556786
61,020000;35,299999;0,538579;0,000000;19,556786
61,040001;35,299999;0,538746;0,000000;19,556786
61,060001;35,299999;0,538911;0,000000;19,556786
61,080002;35,299999;0,539081;0,000000;19,556786
61,099998;35,419998;0,539248;0,000000;19,623268
61,119999;35,299999;0,539420;0,000000;19,556786
61,139999;35,299999;0,539581;0,000000;19,556786
61,160000;35,419998;0,539744;0,000000;19,623268
61,180000;35,520000;0,539909;0,000000;19,678671
61,200001;35,200001;0,540077;0,000000;19,501385
61,220001;35,419998;0,540242;0,000000;19,623268
61,240002;35,419998;0,540407;0,000000;19,623268
61,259998;35,419998;0,540573;0,000000;19,623268
61,279999;35,419998;0,540738;0,000000;19,623268
61,299999;35,419998;0,540908;0,000000;19,623268
61,320000;35,520000;0,541073;0,000000;19,678671
61,340000;35,419998;0,541236;0,000000;19,623268
61,360001;35,639999;0,541406;0,000000;19,745152
61,380001;35,419998;0,541567;0,000000;19,623268
61,400002;35,299999;0,541734;0,000000;19,556786
61,419998;35,520000;0,541900;0,000000;19,678671
61,439999;35,520000;0,542067;0,000000;19,678671
61,459999;35,740002;0,542232;0,000000;19,800555
61,480000;35,520000;0,542397;0,000000;19,678671
61,500000;35,520000;0,542565;0,000000;19,678671
61,520000;35,520000;0,542737;0,000000;19,678671
61,540001;35,520000;0,542902;0,000000;19,678671
61,560001;35,639999;0,543071;0,000000;19,745152
61,580002;35,639999;0,543237;0,000000;19,745152
61,599998;35,520000;0,543400;0,000000;19,678671
61,619999;35,740002;0,543570;0,000000;19,800555
61,639999;35,639999;0,543737;0,000000;19,745152
61,660000;35,520000;0,543900;0,000000;19,678671
61,680000;35,639999;0,544067;0,000000;19,745152
61,700001;35,740002;0,544231;0,000000;19,800555
61,720001;35,639999;0,544398;0,000000;19,745152
61,740002;35,740002;0,544563;0,000000;19,800555
61,759998;35,639999;0,544729;0,000000;19,745152
61,779999;35,740002;0,544898;0,000000;19,800555
61,799999;35,740002;0,545064;0,000000;19,800555
61,820000;35,740002;0,545231;0,000000;19,800555
61,840000;35,740002;0,545396;0,000000;19,800555
61,860001;35,740002;0,545562;0,000000;19,800555
61,880001;35,860001;0,545731;0,000000;19,867036
61,900002;35,639999;0,545899;0,000000;19,745152
61,919998;35,959999;0,546064;0,000000;19,922437
61,939999;35,860001;0,546233;0,000000;19,867036
61,959999;35,740002;0,546399;0,000000;19,800555
61,980000;35,860001;0,546566;0,000000;19,867036
62,000000;35,959999;0,546731;0,000000;19,922437
62,020000;35,860001;0,546899;0,000000;19,867036
62,040001;35,860001;0,547068;0,000000;19,867036
62,060001;35,860001;0,547234;0,000000;19,867036
62,080002;35,860001;0,547399;0,000000;19,867036
62,099998;35,860001;0,547564;0,000000;19,867036
62,119999;36,080002;0,547738;0,000000;19,988921
62,139999;35,959999;0,547901;0,000000;19,922437
62,160000;35,860001;0,548071;0,000000;19,867036
62,180000;35,959999;0,548236;0,000000;19,922437
62,200001;36,080002;0,548408;0,000000;19,988921
62,220001;35,959999;0,548567;0,000000;19,922437
62,240002;35,959999;0,548732;0,000000;19,922437
62,259998;35,959999;0,548902;0,000000;19,922437
62,279999;35,740002;0,549067;0,000000;19,800555
62,299999;36,080002;0,549236;0,000000;19,988921
62,320000;35,959999;0,549408;0,000000;19,922437
62,340000;35,959999;0,549573;0,000000;19,922437
62,360001;36,080002;0,549743;0,000000;19,988921
62,380001;36,080002;0,549917;0,000000;19,988921
62,400002;35,959999;0,550080;0,000000;19,922437
62,419998;35,959999;0,550247;0,000000;19,922437
62,439999;36,080002;0,550415;0,000000;19,988921
62,459999;36,080002;0,550580;0,000000;19,988921
62,480000;36,080002;0,550745;0,000000;19,988921
62,500000;36,080002;0,550915;0,000000;19,988921
62,520000;36,200001;0,551082;0,000000;20,055402
62,540001;36,080002;0,551250;0,000000;19,988921
62,560001;35,959999;0,551415;0,000000;19,922437
62,580002;36,299999;0,551578;0,000000;20,110803
62,599998;36,080002;0,551741;0,000000;19,988921
62,619999;36,299999;0,551909;0,000000;20,110803
62,639999;36,080002;0,552076;0,000000;19,988921
62,660000;36,200001;0,552239;0,000000;20,055402
62,680000;36,299999;0,552405;0,000000;20,110803
62,700001;36,299999;0,552570;0,000000;20,110803
62,720001;36,200001;0,552737;0,000000;20,055402
62,740002;36,299999;0,552903;0,000000;20,110803
62,759998;36,299999;0,553066;0,000000;20,110803
62,779999;36,299999;0,553231;0,000000;20,110803
62,799999;36,200001;0,553399;0,000000;20,055402
62,820000;36,299999;0,553568;0,000000;20,110803
62,840000;36,200001;0,553734;0,000000;20,055402
62,860001;36,299999;0,553899;0,000000;20,110803
62,880001;36,299999;0,554064;0,000000;20,110803
62,900002;36,299999;0,554232;0,000000;20,110803
62,919998;36,200001;0,554397;0,000000;20,055402
62,939999;36,419998;0,554562;0,000000;20,177284
62,959999;36,419998;0,554727;0,000000;20,177284
62,980000;36,200001;0,554895;0,000000;20,055402
63,000000;36,419998;0,555060;0,000000;20,177284
63,020000;36,419998;0,555228;0,000000;20,177284
63,040001;36,419998;0,555395;0,000000;20,177284
63,060001;36,639999;0,555558;0,000000;20,299169
63,080002;36,299999;0,555728;0,000000;20,110803
63,099998;36,520000;0,555891;0,000000;20,232687
63,119999;36,419998;0,556058;0,000000;20,177284
63,139999;36,520000;0,556226;0,000000;20,232687
63,160000;36,520000;0,556389;0,000000;20,232687
63,180000;36,520000;0,556561;0,000000;20,232687
63,200001;36,520000;0,556724;0,000000;20,232687
63,220001;36,639999;0,556891;0,000000;20,299169
63,240002;36,520000;0,557059;0,000000;20,232687
63,259998;36,639999;0,557224;0,000000;20,299169
63,279999;36,740002;0,557389;0,000000;20,354572
63,299999;36,639999;0,557555;0,000000;20,299169
63,320000;36,639999;0,557722;0,000000;20,299169
63,340000;36,520000;0,557889;0,000000;20,232687
63,360001;36,639999;0,558063;0,000000;20,299169
63,380001;36,520000;0,558226;0,000000;20,232687
63,400002;36,520000;0,558394;0,000000;20,232687
63,419998;36,740002;0,558559;0,000000;20,354572
63,439999;36,639999;0,558724;0,000000;20,299169
63,459999;36,740002;0,558896;0,000000;20,354572
63,480000;36,740002;0,559061;0,000000;20,354572
63,500000;36,639999;0,559231;0,000000;20,299169
63,520000;36,639999;0,559396;0,000000;20,299169
63,540001;36,740002;0,559568;0,000000;20,354572
63,560001;36,639999;0,559733;0,000000;20,299169
63,580002;36,860001;0,559901;0,000000;20,421053
63,599998;36,740002;0,560064;0,000000;20,354572
63,619999;36,639999;0,560233;0,000000;20,299169
63,639999;36,860001;0,560401;0,000000;20,421053
63,660000;36,740002;0,560568;0,000000;20,354572
63,680000;36,520000;0,560734;0,000000;20,232687
63,700001;36,860001;0,560903;0,000000;20,421053
63,720001;36,860001;0,561070;0,000000;20,421053
63,740002;36,740002;0,561240;0,000000;20,354572
63,759998;36,860001;0,561410;0,000000;20,421053
63,779999;36,860001;0,561575;0,000000;20,421053
63,799999;36,740002;0,561744;0,000000;20,354572
63,820000;36,860001;0,561914;0,000000;20,421053
63,840000;36,860001;0,562079;0,000000;20,421053
63,860001;36,860001;0,562244;0,000000;20,421053
63,880001;36,860001;0,562412;0,000000;20,421053
63,900002;36,959999;0,562577;0,000000;20,476454
63,919998;36,860001;0,562743;0,000000;20,421053
63,939999;36,860001;0,562914;0,000000;20,421053
63,959999;37,080002;0,563077;0,000000;20,542937
63,980000;36,860001;0,563243;0,000000;20,421053
64,000000;36,959999;0,563410;0,000000;20,476454
64,019997;36,860001;0,563575;0,000000;20,421053
64,040001;36,860001;0,563741;0,000000;20,421053
64,059998;37,180000;0,563906;0,000000;20,598338
64,080002;36,959999;0,564071;0,000000;20,476454
64,099998;36,959999;0,564237;0,000000;20,476454
64,120003;37,080002;0,564402;0,000000;20,542937
64,139999;37,080002;0,564574;0,000000;20,542937
64,160004;37,180000;0,564732;0,000000;20,598338
64,180000;37,080002;0,564900;0,000000;20,542937
64,199997;37,080002;0,565065;0,000000;20,542937
64,220001;37,080002;0,565233;0,000000;20,542937
64,239998;37,080002;0,565398;0,000000;20,542937
64,260002;37,080002;0,565563;0,000000;20,542937
64,279999;37,180000;0,565735;0,000000;20,598338
64,300003;37,080002;0,565898;0,000000;20,542937
64,320000;37,080002;0,566066;0,000000;20,542937
64,339996;37,080002;0,566233;0,000000;20,542937
64,360001;36,959999;0,566396;0,000000;20,476454
64,379997;37,180000;0,566564;0,000000;20,598338
64,400002;37,080002;0,566731;0,000000;20,542937
64,419998;37,080002;0,566898;0,000000;20,542937
64,440002;37,299999;0,567068;0,000000;20,664820
64,459999;37,080002;0,567231;0,000000;20,542937
64,480003;37,299999;0,567396;0,000000;20,664820
64,500000;37,180000;0,567564;0,000000;20,598338
64,519997;37,180000;0,567733;0,000000;20,598338
64,540001;37,299999;0,567897;0,000000;20,664820
64,559998;37,180000;0,568064;0,000000;20,598338
64,580002;37,080002;0,568232;0,000000;20,542937
64,599998;37,299999;0,568397;0,000000;20,664820
64,620003;37,299999;0,568560;0,000000;20,664820
64,639999;37,299999;0,568732;0,000000;20,664820
64,660004;37,400002;0,568899;0,000000;20,720222
64,680000;37,299999;0,569069;0,000000;20,664820
64,699997;37,299999;0,569236;0,000000;20,664820
64,720001;37,400002;0,569405;0,000000;20,720222
64,739998;37,400002;0,569573;0,000000;20,720222
64,760002;37,299999;0,569738;0,000000;20,664820
64,779999;37,520000;0,569901;0,000000;20,786704
64,800003;37,299999;0,570069;0,000000;20,664820
64,820000;37,400002;0,570238;0,000000;20,720222
64,839996;37,180000;0,570404;0,000000;20,598338
64,860001;37,619999;0,570569;0,000000;20,842105
64,879997;37,400002;0,570734;0,000000;20,720222
64,900002;37,400002;0,570908;0,000000;20,720222
64,919998;37,400002;0,571071;0,000000;20,720222
64,940002;37,520000;0,571237;0,000000;20,786704
64,959999;37,520000;0,571404;0,000000;20,786704
64,980003;37,520000;0,571574;0,000000;20,786704
65,000000;37,400002;0,571741;0,000000;20,720222
65,019997;37,619999;0,571906;0,000000;20,842105
65,040001;37,299999;0,572074;0,000000;20,664820
65,059998;37,520000;0,572241;0,000000;20,786704
65,080002;37,400002;0,572409;0,000000;20,720222
65,099998;37,520000;0,572576;0,000000;20,786704
65,120003;37,520000;0,572741;0,000000;20,786704
65,139999;37,619999;0,572913;0,000000;20,842105
65,160004;37,520000;0,573080;0,000000;20,786704
65,180000;37,740002;0,573252;0,000000;20,908588
65,199997;37,400002;0,573422;0,000000;20,720222
65,220001;37,619999;0,573585;0,000000;20,842105
65,239998;37,520000;0,573754;0,000000;20,786704
65,260002;37,860001;0,573920;0,000000;20,975070
65,279999;37,520000;0,574087;0,000000;20,786704
65,300003;37,860001;0,574250;0,000000;20,975070
65,320000;37,740002;0,574422;0,000000;20,908588
65,339996;37,619999;0,574583;0,000000;20,842105
65,360001;37,740002;0,574753;0,000000;20,908588
65,379997;37,619999;0,574914;0,000000;20,842105
65,400002;37,740002;0,575085;0,000000;20,908588
65,419998;37,619999;0,575248;0,000000;20,842105
65,440002;37,860001;0,575412;0,000000;20,975070
65,459999;37,740002;0,575577;0,000000;20,908588
65,480003;37,619999;0,575736;0,000000;20,842105
65,500000;37,860001;0,575903;0,000000;20,975070
65,519997;37,740002;0,576069;0,000000;20,908588
65,540001;37,860001;0,576232;0,000000;20,975070
65,559998;37,740002;0,576399;0,000000;20,908588
65,580002;37,860001;0,576571;0,000000;20,975070
65,599998;37,860001;0,576738;0,000000;20,975070
65,620003;37,740002;0,576908;0,000000;20,908588
65,639999;37,740002;0,577073;0,000000;20,908588
65,660004;37,740002;0,577236;0,000000;20,908588
65,680000;37,860001;0,577404;0,000000;20,975070
65,699997;37,740002;0,577573;0,000000;20,908588
65,720001;37,959999;0,577736;0,000000;21,030470
65,739998;37,619999;0,577900;0,000000;20,842105
65,760002;37,959999;0,578067;0,000000;21,030470
65,779999;37,959999;0,578234;0,000000;21,030470
65,800003;37,959999;0,578400;0,000000;21,030470
65,820000;37,959999;0,578565;0,000000;21,030470
65,839996;38,080002;0,578732;0,000000;21,096954
65,860001;37,959999;0,578900;0,000000;21,030470
65,879997;37,860001;0,579063;0,000000;20,975070
65,900002;37,959999;0,579230;0,000000;21,030470
65,919998;37,959999;0,579396;0,000000;21,030470
65,940002;37,860001;0,579565;0,000000;20,975070
65,959999;38,080002;0,579733;0,000000;21,096954
65,980003;37,860001;0,579898;0,000000;20,975070
66,000000;38,080002;0,580068;0,000000;21,096954
66,019997;37,959999;0,580235;0,000000;21,030470
66,040001;38,080002;0,580396;0,000000;21,096954
66,059998;37,860001;0,580561;0,000000;20,975070
66,080002;38,180000;0,580729;0,000000;21,152355
66,099998;37,959999;0,580896;0,000000;21,030470
66,120003;37,959999;0,581068;0,000000;21,030470
66,139999;38,180000;0,581231;0,000000;21,152355
66,160004;38,080002;0,581399;0,000000;21,096954
66,180000;38,080002;0,581564;0,000000;21,096954
66,199997;38,299999;0,581733;0,000000;21,218836
66,220001;38,180000;0,581901;0,000000;21,152355
66,239998;38,180000;0,582066;0,000000;21,152355
66,260002;38,080002;0,582238;0,000000;21,096954
66,279999;38,180000;0,582401;0,000000;21,152355
66,300003;38,299999;0,582570;0,000000;21,218836
66,320000;38,080002;0,582736;0,000000;21,096954
66,339996;38,080002;0,582901;0,000000;21,096954
66,360001;38,299999;0,583069;0,000000;21,218836
66,379997;38,400002;0,583238;0,000000;21,274239
66,400002;38,080002;0,583405;0,000000;21,096954
66,419998;38,299999;0,583573;0,000000;21,218836
66,440002;38,299999;0,583740;0,000000;21,218836
66,459999;38,299999;0,583908;0,000000;21,218836
